Unique_ID,Folder,Full_path,Alloy,Total_atoms,Structure (By OVITO),POTCAR_used,Lattice_parameter_x (Å),Lattice_parameter_y (Å),Lattice_parameter_z (Å),Volumetric_lattice_parameter (Å),LLD (Å),Fermi_energy (eV),Nef (states/eV/atom),Bonding_area (states·eV/atom),Antibonding_area (states·eV/atom),Ratio_DOS_Area,D_band_center (eV),t2g_NEF (states/eV/atom),eg_NEF (states/eV/atom),W_present,Mo_present,Ta_present,Nb_present,V_present,Cr_present,Fe_present,Li_present,K_present,Rb_present,Cs_present,Ba_present,Ra_present,Ca_present,Sr_present,Rh_present,Ir_present,Ni_present,Pd_present,Pt_present,Cu_present,Ag_present,Au_present,Al_present,Ne_present,Ar_present,Kr_present,Xe_present,Be_present,Mg_present,Sc_present,Y_present,Ti_present,Zr_present,Hf_present,Tc_present,Re_present,Ru_present,Os_present,Co_present,Zn_present,Cd_present,He_present,W_comp,Mo_comp,Ta_comp,Nb_comp,V_comp,Cr_comp,Fe_comp,Li_comp,K_comp,Rb_comp,Cs_comp,Ba_comp,Ra_comp,Ca_comp,Sr_comp,Rh_comp,Ir_comp,Ni_comp,Pd_comp,Pt_comp,Cu_comp,Ag_comp,Au_comp,Al_comp,Ne_comp,Ar_comp,Kr_comp,Xe_comp,Be_comp,Mg_comp,Sc_comp,Y_comp,Ti_comp,Zr_comp,Hf_comp,Tc_comp,Re_comp,Ru_comp,Os_comp,Co_comp,Zn_comp,Cd_comp,He_comp,Structure_individual_BCC,Structure_individual_FCC,Structure_individual_HCP,is_PDOS_USER_D.dat,is_TDOS.dat,is_POTCAR,is_FERMI_ENERGY,User,C_11 [GPa],C_12 [GPa],C_13 [GPa],C_23 [GPa],C_22 [GPa],C_33 [GPa],C_44 [GPa],C_55 [GPa],C_66 [GPa],G_V [GPa],G_R [GPa],G [GPa],B [GPa],E_100 [GPa],E_110 [GPa],E_111 [GPa],E_113 [GPa],E_331 [GPa],E_VRH [GPa],Poisson's ratio [],Pugh_Ratio,Inv_Pugh
unique_539,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/ternary/old_ternary/33_33_34/WVTa/dos,Ta12V12W12,36,bcc,PAW_PBE Ta_pv 07Sep2000; PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015,9.52054578,9.515217593,6.352813146,3.173870241,0.050069519,8.309716,1.322246178,4.449370556,3.218160718,,0.195510537,0.739982234,0.143284138,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333333,0,33.333333,0,33.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_540,dos,/project/daidhy/mcdc/dpant/Project_3_DOS_4_bonds_5_ML_6_LLD/ternary/old_ternary/33_33_34/WVZr/dos,V12W12Zr12,36,bcc,PAW_PBE V_sv 02Aug2007; PAW_PBE W_sv 04Sep2015; PAW_PBE Zr_sv 04Jan2005,9.758931912,9.761195277,6.531013798,3.257258652,0.170167959,9.707974,1.441164663,4.325883333,2.915484833,,-0.020726581,0.740994491,0.197347266,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33.333333,0,0,0,33.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333333,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,Dharmendra,,,,,,,,,,,,,,,,,,,,,,
unique_541,DOS,/scratch/suyashv/WMo_Ti_add/WMoTi/3/DOS,W26Mo25Ti3,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005,9.520184322,9.519354783,9.52048197,3.173335363,0.009903446,11.507513,0.41164596,13.79520092,2.849161976,4.841845087,0.134958936,0.239084228,0.054406666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48.148148,46.296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555556,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,Suyash,,,,,,,,,,,,,,,,,,,,,,
unique_542,DOS,/scratch/suyashv/WMo_Ti_add/WMoTi/6/DOS,W24Mo24Ti6,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005,9.519876078,9.51686926,9.514241792,3.172331735,0.014245473,11.276854,0.444034259,13.69007182,2.952894405,4.63615353,-0.824239259,0.220442111,0.059356831,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,44.444444,44.444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111111,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,Suyash,,,,,,,,,,,,,,,,,,,,,,
unique_543,DOS,/scratch/suyashv/WMo_Ti_add/WMoTi/9/DOS,W23Mo22Ti9,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005,9.511048995,9.508249163,9.515559577,3.170537306,0.019467503,10.997599,0.611215488,13.52983747,3.109563752,4.351040386,-0.566569118,0.247879458,0.085763094,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,42.592593,40.740741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666667,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,Suyash,,,,,,,,,,,,,,,,,,,,,,
unique_544,DOS,/scratch/suyashv/WMo_Ti_add/WMoTi/12/DOS,W21Mo21Ti12,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005,9.519400156,9.514383485,9.508220171,3.17132963,0.025204561,10.805921,0.675546801,13.38375274,2.911820615,4.596352081,-0.415841785,0.361196067,0.070848927,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222222,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,Suyash,,,,,,,,,,,,,,,,,,,,,,
unique_545,DOS,/scratch/suyashv/WMo_Ti_add/WMoTi/18/DOS,W18Mo18Ti18,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005,9.529537909,9.535551771,9.524767757,3.176645292,0.049138689,10.392641,0.84738963,13.12083807,2.831854277,4.6333027,-0.147707587,0.414876493,0.114840093,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33.333333,33.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333333,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,Suyash,,,,,,,,,,,,,,,,,,,,,,
unique_546,DOS,/scratch/suyashv/WMo_Ti_add/WMoTi/24/DOS,W15Mo15Ti24,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005,9.54813009,9.534411202,9.58517712,3.185259754,0.066833499,10.006105,1.153912795,12.86188621,3.083707423,4.170916513,0.052001506,0.56234954,0.161308249,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27.777778,27.777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.444444,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,Suyash,,,,,,,,,,,,,,,,,,,,,,
unique_547,DOS,/scratch/suyashv/WMo_XTi/WMoTiIr/0/DOS,W21Mo21Ti12,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005,9.511964483,9.509604813,9.522709416,3.171584303,0.020944105,10.800558,0.833515997,13.39094766,2.98533056,,-0.273694385,0.428393485,0.103014129,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222222,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,Suyash,388.329,156.183,157.817,156.99,392.853,385.412,86.01,85.439,85.151,97.694,95.549,96.621,234.286,298.504,242.948,228.756,261.015,238.642,254.832,0.319,0.412406204,2.424793784
unique_548,DOS,/scratch/suyashv/WMo_XTi/WMoTiIr/3/DOS,W21Mo21Ti9Ir3,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Ir 06Sep2000,9.503473625,9.500774078,9.490905394,3.166101668,0.026841381,11.104575,0.560848554,13.17769258,3.249979959,,-0.607228723,0.268797519,0.093541672,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666667,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,Suyash,412.998,170.106,170.471,168.442,411.365,413.507,103.033,101.432,102.079,109.899,109.11,109.504,250.657,313.734,279.638,269.862,291.417,276.723,286.755,0.309,0.436867911,2.289021406
unique_549,DOS,/scratch/suyashv/WMo_XTi/WMoTiIr/6/DOS,W21Mo21Ti6Ir6,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Ir 06Sep2000,9.472133618,9.521237289,9.468922959,3.162459151,0.042008251,11.204343,0.686561222,13.04314939,3.355072443,,-0.719832541,0.338985358,0.151054137,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111111,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,Suyash,407.306,191.744,186.144,190.794,406.219,407.65,113.649,114.39,113.272,111.762,111.691,111.726,262.06,286.518,295.16,298.158,291.886,296.026,293.473,0.313,0.42633748,2.345559673
unique_550,DOS,/scratch/suyashv/WMo_XTi/WMoTiIr/9/DOS,W21Mo21Ti3Ir9,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Ir 06Sep2000,9.493877342,9.47532175,9.46792232,3.159665699,0.083695058,11.259978,0.753876135,12.77127179,3.611283577,,-0.795567603,0.368181525,0.191240485,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555556,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,Suyash,395.066,214.254,215.119,217.923,386.283,371.605,121.202,125.522,122.152,107.486,103.717,105.602,271.95,228.513,291.182,320.479,264.232,299.136,280.498,0.328,0.388314028,2.57523532
unique_551,DOS,/scratch/suyashv/WMo_XTi/WMoTiIr/12/DOS,W21Mo21Ir12,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ir 06Sep2000,9.372403942,9.450467523,9.616842133,3.159707824,0.159039096,11.20587,0.796566802,12.6435369,3.720949952,,-0.802164161,0.367227585,0.229411806,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,Suyash,364.324,243.815,246.075,242.148,355.528,369.182,112.224,115.893,116.443,92.712,83.655,88.184,283.679,166.7,251.833,303.499,211.637,264.952,239.712,0.359,0.3108584,3.216898755
unique_552,DOS,/scratch/suyashv/WMo_XTi/WMoTiOs/0/DOS,W21Mo21Ti12,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005,9.518758849,9.516305023,9.508451291,3.171500082,0.024400806,10.803751,0.813764119,13.38659529,2.98933694,,-0.275544018,0.416709654,0.101999962,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222222,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,Suyash,386.992,157.974,156.804,156.931,383.362,393.62,82.568,82.933,85.027,96.257,93.862,95.059,234.155,297.221,238.594,223.874,257.482,234.117,251.187,0.321,0.405966134,2.463259657
unique_553,DOS,/scratch/suyashv/WMo_XTi/WMoTiOs/3/DOS,W21Mo21Ti9Os3,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Os 17Jan2003,9.500249931,9.493400029,9.490346659,3.164884971,0.022539973,11.007367,0.585237757,13.17266531,3.253784924,,-0.480946909,0.291282644,0.079996708,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666667,0,0,0,0,0,5.555556,0,0,0,0,2,0,2,1,1,1,1,Suyash,423.889,168.141,167.355,166.217,427.445,426.562,100.183,100.568,100.437,111.983,110.271,111.127,253.48,331.65,279.9,266.061,297.143,275.728,290.874,0.309,0.438405397,2.280993817
unique_554,DOS,/scratch/suyashv/WMo_XTi/WMoTiOs/6/DOS,W21Mo21Ti6Os6,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Os 17Jan2003,9.490569197,9.479933209,9.471055438,3.160169534,0.026269989,11.185254,0.616795286,12.96690838,3.446858886,,-0.661925373,0.321253231,0.115996798,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111111,0,0,0,0,0,11.111111,0,0,0,0,2,0,2,1,1,1,1,Suyash,434.505,185.249,182.446,186.238,435.5,440.088,116.5,117.245,117.371,120.634,120.467,120.551,268.662,326.909,311.43,306.591,317.012,310.007,314.598,0.305,0.448708787,2.228616931
unique_555,DOS,/scratch/suyashv/WMo_XTi/WMoTiOs/9/DOS,W21Mo21Ti3Os9,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Os 17Jan2003,9.45853119,9.481733516,9.472400798,3.156951034,0.042724672,11.21966,0.69897922,12.6669965,3.727937983,,-0.710087059,0.350392155,0.168523729,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555556,0,0,0,0,0,16.666667,0,0,0,0,2,0,2,1,1,1,1,Suyash,435.502,204.457,193.928,212.079,422.419,426.228,120.863,122.584,120.544,117.711,117.337,117.524,278.342,295.854,312.011,317.796,305.8,313.671,309.072,0.315,0.422228769,2.36838433
unique_556,DOS,/scratch/suyashv/WMo_XTi/WMoTiOs/12/DOS,W21Mo21Os12,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Os 17Jan2003,9.489111809,9.425115116,9.478963447,3.154781812,0.089194608,11.180701,0.742755658,12.49800786,3.880532389,,-0.701674987,0.362893367,0.199898056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222222,0,0,0,0,2,0,1,1,1,1,1,Suyash,416.647,235.35,224.467,224.33,424.023,427.178,120.065,127.064,130.834,114.506,112.476,113.491,292.905,262.145,310.074,330.197,290.332,315.669,301.529,0.328,0.387466926,2.580865444
unique_557,DOS,/scratch/suyashv/WMo_XTi/WMoTiPd/0/DOS,W21Mo21Ti12,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005,9.517858803,9.509977036,9.516967073,3.171635129,0.022935664,10.817259,0.784742199,13.37346237,3.005009301,,-0.291737656,0.396384489,0.09910376,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222222,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,Suyash,385.352,161.539,156.782,157.772,388.475,386.588,85.36,85.829,86.817,97.222,95.377,96.3,234.733,294.423,243.237,229.914,260.051,239.205,254.145,0.32,0.410253352,2.43751817
unique_558,DOS,/scratch/suyashv/WMo_XTi/WMoTiPd/3/DOS,W21Mo21Ti9Pd3,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Pd 04Jan2005,9.514939451,9.506953216,9.515912803,3.170835945,0.036799864,11.012871,0.727464095,13.21065513,3.174625621,,-0.579205879,0.349490018,0.134635601,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555556,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666667,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,Suyash,380.953,174.995,166.333,168.522,378.311,382.152,94.243,95.296,95.842,99.181,98.901,99.041,240.124,275.307,257.511,252.08,263.854,255.908,261.21,0.319,0.41245773,2.424490868
unique_559,DOS,/scratch/suyashv/WMo_XTi/WMoTiPd/6/DOS,W21Mo21Ti6Pd6,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Pd 04Jan2005,9.51492003,9.503319757,9.502934136,3.169011731,0.049881376,11.099545,0.791733935,13.16868286,3.206776393,,-0.700202441,0.378010905,0.171613994,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111111,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,Suyash,359.508,183.953,183.953,186.073,355.381,367.873,101.546,105.188,100.852,96.769,96.198,96.484,243.413,235.798,260.292,269.629,250.611,262.941,255.67,0.325,0.396379815,2.522832804
unique_560,DOS,/scratch/suyashv/WMo_XTi/WMoTiPd/9/DOS,W21Mo21Ti3Pd9,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Pd 04Jan2005,9.508184923,9.491200245,9.514802513,3.168238288,0.062824658,11.20839,0.793182179,12.90162906,3.45787893,,-0.84253271,0.369890776,0.196340299,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555556,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,Suyash,332.221,197.967,212.214,200.369,331.096,328.633,115.212,111.034,108.652,92.406,85.434,88.92,245.894,174.686,249.317,290.718,215.135,260.09,238.064,0.339,0.361619234,2.765339633
unique_561,DOS,/scratch/suyashv/WMo_XTi/WMoTiPd/12/DOS,W21Mo21Pd12,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Pd 04Jan2005,9.366433123,9.577523378,9.560405097,3.166980566,0.104816715,11.276914,0.841096886,12.7809128,3.569340065,,-0.933953576,0.400820651,0.214639352,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,Suyash,303.926,224.774,214.808,219.382,295.092,312.575,93.976,110.067,103.925,78.436,64.393,71.414,247.724,117.669,203.799,269.573,160.192,219.367,195.461,0.368,0.288280506,3.468843641
unique_562,DOS,/scratch/suyashv/WMo_XTi/WMoTiPt/0/DOS,W21Mo21Ti12,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005,9.507186427,9.515912538,9.521201911,3.171585088,0.026909996,10.812866,0.784880175,13.38440131,2.99868883,,-0.286388201,0.394268906,0.101616284,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.222222,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1,1,Suyash,393.979,156.268,156.651,156.003,391.464,388.75,86.522,83.878,85.779,98.254,95.871,97.062,234.671,302.167,243.272,228.431,262.284,238.76,255.906,0.318,0.41360884,2.417743296
unique_563,DOS,/scratch/suyashv/WMo_XTi/WMoTiPt/3/DOS,W21Mo21Ti9Pt3,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Pt 04Feb2005,9.504460616,9.514111711,9.519478302,3.170862154,0.041584668,11.110046,0.692459712,13.20350169,3.195126763,,-0.616611356,0.334246087,0.124390354,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.555556,0,0,0,0,0,0,0,0,0,0,0,0,16.666667,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,Suyash,389.272,170.191,174.132,170.063,392.32,395.391,101.23,100.495,100.438,104.606,104.383,104.494,245.084,287.973,270.98,265.752,277.06,269.438,274.474,0.313,0.426359942,2.345436101
unique_564,DOS,/scratch/suyashv/WMo_XTi/WMoTiPt/6/DOS,W21Mo21Ti6Pt6,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Pt 04Feb2005,9.497929358,9.525789307,9.51796599,3.171285177,0.058051278,11.304011,0.705969788,13.11621153,3.280693891,,-0.82435856,0.344371676,0.150614312,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.111111,0,0,0,0,0,0,0,0,0,0,0,0,11.111111,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,Suyash,373.326,196.846,191.548,192.256,364.922,378.187,110.09,112.29,107.543,101.704,100.564,101.134,253.082,239.364,274.145,288.098,260.09,278.062,267.738,0.324,0.399609613,2.502442302
unique_565,DOS,/scratch/suyashv/WMo_XTi/WMoTiPt/9/DOS,W21Mo21Ti3Pt9,54,bcc,PAW_PBE W_sv 04Sep2015; PAW_PBE Mo_sv 02Feb2006; PAW_PBE Ti_sv 26Sep2005; PAW_PBE Pt 04Feb2005,9.395328165,9.580110607,9.57802981,3.172429126,0.129344051,11.400744,0.83146488,12.89102489,3.466626201,,-0.929500575,0.399250897,0.200338594,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38.888889,38.888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.666667,0,0,0,0,0,0,0,0,0,0,0,0,5.555556,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,Suyash,333.673,214.003,216.899,224.736,348.83,343.464,106.798,109.411,96.888,87.308,81.598,84.453,259.694,171.323,239.091,275.403,208.429,248.625,228.58,0.353,0.325201968,3.075012141
